Data,positiviMolecolariInItalia,positiviMolecolariInVeneto,ingressiTerapiaIntensivaInItalia,ingressiTerapiaIntensivaInVeneto,ingressiOrdinariInItalia,ingressiOrdinariInVeneto,decedutiInItalia,decedutiInVenetoPopolosoQuantoItalia,letalitaItaliana,letalitaVeneta
08-03-2021,12.588354746748935,8.290613399328265,95,61.11894059866784,748,-282.601031430822,318,146.6854574368028,3.2486544937183743,2.9073578293281908
09-03-2021,9.553758610362385,10.210820421640843,56,48.89515247893427,523,221.30982003759098,376,354.48985547227346,3.240115662445467,2.9022109459949257
10-03-2021,9.785956953675182,9.613252863653159,71,85.56651683813497,504,-373.6386253876303,332,171.13303367626995,3.227637601460987,2.893175074183976
11-03-2021,10.681684087322335,5.026296916088931,32,73.3427287184014,326,-676.4977898216329,373,268.9233386341385,3.213193196480044,2.8855572759420074
12-03-2021,12.023425420956604,9.16210295728368,55,0.0,432,403.38500795120774,380,354.48985547227346,3.1980532822051213,2.8779156965533
13-03-2021,11.544274384510489,11.990485962130398,68,195.58060991573709,510,-2134.036385423827,317,293.3709148736056,3.181953615392159,2.8628372650803597
14-03-2021,11.83337897531761,10.385461773266131,100,134.46166931706924,397,-1558.0644391193996,264,97.79030495786854,3.169112623644878,2.8522722782616547
15-03-2021,13.594744290226142,11.278496200506599,75,61.11894059866784,795,-270.3772433110884,354,122.23788119733568,3.165118265411806,2.8483338260759385
16-03-2021,9.428061258024231,7.19326100379289,99,0.0,784,1723.5541248824331,502,1026.7982020576196,3.160732423583131,2.856694748162753
17-03-2021,9.79274938865202,10.85670785266733,61,61.11894059866784,381,-13.67769279668352,431,721.2034990642805,3.151675447390312,2.8556953850693256
18-03-2021,10.93075211951303,8.434554465066563,16,24.447576239467136,132,-91.03759395680838,423,440.05637231040845,3.1407341010448144,2.8517373576208835
19-03-2021,12.001342725928232,8.732885237739607,31,73.3427287184014,179,-810.9594591387021,386,281.14712675387204,3.1280889732320496,2.8430116415237308
20-03-2021,10.167474199451506,8.97248906100689,23,73.3427287184014,195,-590.9312729834978,401,244.47576239467136,3.1177497094297313,2.832569341505717
21-03-2021,11.239249298064134,10.03665241295052,61,122.23788119733568,461,-919.6919183339174,300,122.23788119733568,3.1081253983561075,2.8230415626577186
22-03-2021,22.387010942887123,9.249489448604493,62,48.89515247893427,566,-23.165942357080365,386,171.13303367626995,3.0970834875827618,2.8193156588742325
23-03-2021,9.179984070684903,7.889718302184929,36,207.80439803547065,353,-1684.491763553022,551,635.6369822261455,3.0962248392802,2.8183879924871853
24-03-2021,8.973777164378115,7.941240008641175,42,122.23788119733568,16,-1078.6011638904538,460,342.2660673525399,3.0904755843157905,2.810434295803458
25-03-2021,10.785722723156278,8.077507249044967,32,122.23788119733568,-24,-1041.9297995312531,460,305.5947029933392,3.0825380378076255,2.803122614855184
26-03-2021,10.778478057889822,9.278119251648796,8,12.223788119733568,24,-234.9875128342745,457,403.38500795120774,3.0744543901182673,2.796271637816245
27-03-2021,10.815879032018017,7.856537137726343,7,-36.6713643592007,148,374.9202592700171,380,207.80439803547065,3.0644660758059326,2.7877399876477433
28-03-2021,11.246445698765013,9.479180613201232,44,158.90924555653638,117,-1404.6262706815367,297,134.46166931706924,3.0558658933169194,2.7803086121432514
29-03-2021,12.476917702250836,10.393541876892028,42,134.46166931706924,460,-1020.2177618511225,417,122.23788119733568,3.0565088829172327,2.7776093792419956
30-03-2021,9.025833360276764,6.858097187803039,-5,85.56651683813497,21,-801.4712095783052,529,635.6369822261455,3.0575872415889602,2.7830264295531655
31-03-2021,9.757924119083048,7.992057582526682,-6,-36.6713643592007,-52,986.1096652566956,467,427.8325841906749,3.05142203980305,2.7753253334308505
01-04-2021,10.729369127124464,7.490131414580523,-29,-12.223788119733568,-254,149.4209959961395,501,342.2660673525399,3.0453139004564074,2.7708201658902754
02-04-2021,10.605864138299472,7.734113712374582,23,36.6713643592007,-193,-546.0532929462871,481,354.48985547227346,3.0401763571231744,2.767085105611365
03-04-2021,10.43550014716394,7.661141804788214,10,24.447576239467136,-228,-445.5274494290819,376,391.16121983147417,3.032781069335856,2.764182754946453
04-04-2021,10.991910520185087,8.371551783147375,-11,-48.89515247893427,-78,891.0548988581638,326,293.3709148736056,3.0267723369964648,2.7619307279583114
05-04-2021,13.412208548807248,10.399776348895722,34,61.11894059866784,398,-698.2098275017634,296,207.80439803547065,3.0260313829185765,2.7616932222322084
06-04-2021,10.346390234231173,7.408442829186469,6,110.01409307760211,524,-855.8374391759129,421,183.35682179600352,3.031078954741996,2.761949212959876
07-04-2021,7.087461282008843,5.1152990752663,-60,85.56651683813497,-87,-838.142573937506,627,818.993804022149,3.036812576393913,2.771235612564026
08-04-2021,7.711533305243805,5.552769546387053,-20,24.447576239467136,-425,-604.4366949856183,487,293.3709148736056,3.035854833303834,2.768586825187232
09-04-2021,8.912143856619727,5.0367378989287115,-60,-122.23788119733568,-745,687.4399440589797,718,464.5039485498756,3.0396951606920437,2.7712938807268066
10-04-2021,8.748589321761798,4.792315122893635,-15,12.223788119733568,-447,-234.9875128342745,344,171.13303367626995,3.034647398015544,2.7674369065974194
11-04-2021,9.319217038040133,6.475531389026199,-3,-85.56651683813497,-391,-103.0891112819788,331,342.2660673525399,3.030759607768447,2.768422624093197
12-04-2021,10.231175906883594,7.4980178955714125,8,-36.6713643592007,89,729.4101147422906,358,134.46166931706924,3.032389193124976,2.76709601459345
13-04-2021,7.903253278828139,4.900978654542652,-67,-207.80439803547065,-452,1916.7437378279599,476,513.3991010288098,3.034194535085774,2.771524439279313
14-04-2021,7.754262139260218,5.387100135458998,-36,-110.01409307760211,-552,342.4383381471031,469,293.3709148736056,3.033634683251807,2.770025995705932
15-04-2021,8.743207580635625,5.772411511743301,-73,-195.58060991573709,-819,1400.6090982398132,380,281.14712675387204,3.030116911072105,2.7682571839044434
16-04-2021,8.383803522522323,4.883774189854575,-51,-85.56651683813497,-822,68.04392239429114,429,281.14712675387204,3.0287248127901587,2.7677367548136456
17-04-2021,8.027051189934237,5.402349393806143,-26,-36.6713643592007,-618,-554.087637829734,310,293.3709148736056,3.024697967021159,2.767233440398913
18-04-2021,8.319064608332026,5.921205998912114,-29,24.447576239467136,-455,-677.7794237040197,251,195.58060991573709,3.021267238757551,2.765973346618508
19-04-2021,9.57540003770279,7.248539102325003,-67,24.447576239467136,56,-335.51335635147973,316,85.56651683813497,3.0225104756542547,2.764294795084924
20-04-2021,7.34791821238311,7.486910994764398,-93,-256.6995505144049,-513,2746.6796960874553,390,342.2660673525399,3.023158453101376,2.764863717710368
21-04-2021,6.7129125909570995,3.6270953828056074,-75,-110.01409307760211,-453,916.9563797745808,364,244.47576239467136,3.021768296696022,2.762326998720205
22-04-2021,8.16035232940677,6.210078069552875,-55,-171.13303367626995,-670,1382.9142330014063,360,293.3709148736056,3.0185835302458974,2.7610232303206423
23-04-2021,7.914268749429067,5.1346431485782436,-42,-12.223788119733568,-641,-253.9640119550682,342,244.47576239467136,3.0159542018287455,2.758911112971783
24-04-2021,7.4666437118016695,5.946251412784126,-85,-85.56651683813497,-512,495.876506584966,322,281.14712675387204,3.0135583667572514,2.7579463544302554
25-04-2021,8.607554901610264,6.310798659364015,-32,-12.223788119733568,-256,76.0782672777381,217,110.01409307760211,3.0090287517973975,2.754824314052424
26-04-2021,8.576543003098568,7.310639366913704,-13,24.447576239467136,-8,-457.7512375488154,301,122.23788119733568,3.010213255021135,2.7536640015672256
27-04-2021,6.111701452239175,4.606636435615058,-101,-48.89515247893427,-411,206.52276415308387,373,440.05637231040845,3.0117201706286454,2.7567550395515292
28-04-2021,6.512915319707094,5.098540782512645,-37,-146.6854574368028,-388,1426.338308361667,344,220.02818615520422,3.0102425746465364,2.7546711655484475
29-04-2021,7.356232990321594,6.467133658812708,-71,-24.447576239467136,-543,-31.200287240527306,288,207.80439803547065,3.0066786258034006,2.7525412844706176
30-04-2021,7.1480740707447525,4.339475421643359,-57,-97.79030495786854,-397,1097.5776630112475,263,171.13303367626995,3.0031673127162595,2.750674315791007
01-05-2021,6.521192807224857,4.566185253556304,-61,-85.56651683813497,-563,263.62453231002826,226,244.47576239467136,2.9991200849832875,2.749428918178449
02-05-2021,7.8458307813457,3.6230505895777863,2,-61.11894059866784,27,563.748158184694,144,183.35682179600352,2.9958993878997084,2.750870160864787
03-05-2021,7.337824383558101,5.300757251035862,-34,24.447576239467136,14,-286.61820387254545,256,48.89515247893427,2.9978216153818047,2.7494159697803657
04-05-2021,5.5405680200637155,3.903903903903904,-67,-24.447576239467136,-252,54.36622959760767,305,195.58060991573709,2.9986051109149887,2.7484929760735057
05-05-2021,5.266779783886575,3.80465644520159,-55,-48.89515247893427,-644,255.41791663201815,267,146.6854574368028,2.9973712657232703,2.746450362916052
06-05-2021,5.939407379247714,4.6815834767641995,-60,-110.01409307760211,-658,330.2145500273695,258,85.56651683813497,2.9950286585805,2.742519635805705
07-05-2021,5.820298922488703,2.988018342290814,-55,-48.89515247893427,-531,218.74655227281744,207,122.23788119733568,2.9923667404801715,2.740778627017344
08-05-2021,5.656541987639495,3.397559409120103,-42,-48.89515247893427,-519,108.73245919521534,224,73.3427287184014,2.990406103359046,2.738687923873109
09-05-2021,5.627169062964799,3.711275357760654,-19,-24.447576239467136,-356,78.81380583707481,139,36.6713643592007,2.987757862040616,2.736178978633707
10-05-2021,6.05989502933004,4.327361068934103,-34,0.0,-8,12.223788119733568,198,24.447576239467136,2.9888829423215633,2.7350398705374563
11-05-2021,4.603792577679748,2.793021541485789,-102,-36.6713643592007,-558,326.02510679108286,251,207.80439803547065,2.9899375004547406,2.736377898522997
12-05-2021,4.5225738244551765,3.1636941951607405,-64,-158.90924555653638,-619,1477.968999399938,262,220.02818615520422,2.9905995481082663,2.7374551222180554
13-05-2021,4.693298272345236,2.2489019033674964,-99,-12.223788119733568,-707,-229.51643571560106,201,110.01409307760211,2.9896162506402266,2.736545734362511
14-05-2021,4.322177761610282,2.4278549102275204,-33,-36.6713643592007,-492,44.87798003721078,182,73.3427287184014,2.9885533681785277,2.7350211412963166
15-05-2021,4.119558154645874,2.4625717084091225,-55,-110.01409307760211,-579,929.1801678943143,136,97.79030495786854,2.9870413788885855,2.7346922250721004
16-05-2021,4.570150737121087,2.3231349171561324,-26,-24.447576239467136,-330,115.4851701962755,93,24.447576239467136,2.9851492694852424,2.73336538324234
17-05-2021,4.318980096266424,3.2832210126144807,-25,0.0,-109,-12.223788119733568,140,24.447576239467136,2.9860355702814796,2.7327162300077794
18-05-2021,3.2160804020100504,2.5296660840769016,-65,-85.56651683813497,-525,654.7857521415024,201,146.6854574368028,2.987671060288815,2.73358104108573
19-05-2021,3.3278456443336943,2.031170158405723,-46,-48.89515247893427,-502,267.6417047517517,149,97.79030495786854,2.987303850785795,2.7333190812133306
20-05-2021,3.9868075028695134,2.1577435746373075,-99,-122.23788119733568,-688,919.6919183339174,164,97.79030495786854,2.9871278984247276,2.733317033917818
21-05-2021,3.5181305746927847,1.5122333975319209,-75,-36.6713643592007,-434,44.87798003721078,218,73.3427287184014,2.9886152089793274,2.732963751046715
22-05-2021,3.2694100894154383,1.8483283500951346,-39,12.223788119733568,-401,-369.44918215134373,125,48.89515247893427,2.9882359682822415,2.7323959022359414
23-05-2021,3.4945650198131384,1.5725518227305217,-20,-48.89515247893427,-308,634.3553483437588,72,36.6713643592007,2.9871071945094,2.732245617694182
24-05-2021,3.623408586794689,2.0833333333333335,-28,0.0,-219,-183.35682179600352,110,24.447576239467136,2.98795710367819,2.7317484611703162
25-05-2021,2.4085937052581627,1.6830441145724442,-59,-24.447576239467136,-424,-80.09543971946158,166,24.447576239467136,2.989619551908434,2.7311934405884903
26-05-2021,2.4988082819225004,1.1284616323045016,-45,-24.447576239467136,-425,-177.8857446773301,121,97.79030495786854,2.9896994807258843,2.7314385260646454
27-05-2021,3.010695390705287,1.8318613019299967,-72,-61.11894059866784,-438,355.9437601492234,171,73.3427287184014,2.99082019129951,2.731294206704043
28-05-2021,2.8849798769225807,1.7808097811641712,-64,-24.447576239467136,-507,-67.87165159972801,126,61.11894059866784,2.9911582920141475,2.7312558669627043
29-05-2021,2.58329688106105,1.4561908679555737,-47,-85.56651683813497,-375,764.7998452191046,83,85.56651683813497,2.9907513668822268,2.7316321490273374
30-05-2021,3.063404849119135,1.550726220377853,-34,-12.223788119733568,-196,88.30205539747168,44,12.223788119733568,2.9897037549546335,2.730900353677466
31-05-2021,3.562228304620834,1.9168591224018476,-28,12.223788119733568,-103,-222.76372471454096,82,12.223788119733568,2.990359239996197,2.730749515150227
01-06-2021,2.1535872637718976,1.1969947790653253,-44,-24.447576239467136,-306,29.918653358140535,93,110.01409307760211,2.990803506098139,2.7321913974583936
02-06-2021,2.253678369686568,0.8943951238902875,-56,-36.6713643592007,-346,57.101768156944345,62,36.6713643592007,2.990220685735935,2.7317708825140223
03-06-2021,3.076178960096735,1.25,-41,12.223788119733568,-126,-186.09236035534022,59,24.447576239467136,2.9902278326303624,2.7318367318036874
04-06-2021,2.2470936946647164,0.9823000648688722,-56,0.0,-244,-110.01409307760211,73,61.11894059866784,2.990146696126209,2.7322365688828483
05-06-2021,2.01782827256584,1.0156118851771025,-48,-12.223788119733568,-287,-107.27855451826541,57,12.223788119733568,2.98977365594105,2.731634593156288
06-06-2021,2.5038056937722946,0.9368678803364208,-14,-12.223788119733568,-196,112.74963163693882,51,0.0,2.989371585293359,2.731119192833996
07-06-2021,2.4720636707130796,1.7515923566878981,-15,-12.223788119733568,-54,51.63069103827097,65,12.223788119733568,2.990010151881405,2.731110272615791
08-06-2021,1.7071659668204033,1.149032992036405,-71,-73.3427287184014,-281,713.1691541808335,102,48.89515247893427,2.991081293948992,2.731216257632553
09-06-2021,1.7176596886741815,0.9828009828009828,-27,-48.89515247893427,-259,475.4461027872224,77,85.56651683813497,2.9913469048725867,2.7320549804853216
10-06-2021,1.8304224984381265,0.6876061120543294,-35,-24.447576239467136,-237,42.1424414778741,88,48.89515247893427,2.991956353358171,2.732431005881466
11-06-2021,1.8173990590116547,0.37298387096774194,-29,0.0,-271,-122.23788119733568,69,36.6713643592007,2.992248500622383,2.7326421037504036
12-06-2021,1.8228646517739815,1.1820120867401351,-23,-24.447576239467136,-215,164.38032267520978,52,12.223788119733568,2.992259658459727,2.732446387517431
13-06-2021,1.7431615474286335,0.6252392497129003,-9,-12.223788119733568,-99,100.52584351720525,26,0.0,2.991892335033895,2.731886532505917
14-06-2021,1.9936168299919086,0.6088721368512612,-29,-24.447576239467136,-97,274.3944157528119,36,0.0,2.9921010961710444,2.7317642958406534
15-06-2021,1.1644775147286668,0.5317038330291247,-32,-24.447576239467136,-135,188.82789891467692,63,0.0,2.992701726758828,2.7312883204460476
16-06-2021,1.2698176957635614,0.682244584683609,-33,0.0,-270,-232.2519742749378,52,12.223788119733568,2.9929395127425837,2.730983634343396
17-06-2021,1.27229262730428,0.6280051025414581,-27,-12.223788119733568,-170,100.52584351720525,37,0.0,2.9928784129908665,2.7305915222441643
18-06-2021,1.260069764006772,0.6328488084643528,-28,0.0,-209,-36.6713643592007,35,0.0,2.9928942139809385,2.730128846266988
19-06-2021,1.2533512803821838,0.4098791382028376,-22,-12.223788119733568,-170,-33.935825799864006,28,12.223788119733568,2.9927130038251732,2.7299915526032805
20-06-2021,1.2832564871599743,0.456490727532097,-5,-24.447576239467136,-43,274.3944157528119,17,12.223788119733568,2.9924927862278086,2.730059834027044
21-06-2021,1.1625836322470682,0.4065040650406504,-4,0.0,-53,-12.223788119733568,21,0.0,2.992645987031734,2.7300084467209547
22-06-2021,0.8457182157172486,1.0729613733905579,-23,-85.56651683813497,-120,813.6949976980388,31,73.3427287184014,2.9927879925552867,2.7308033393474207
23-06-2021,1.0566421620376591,0.4382761139517896,-18,0.0,-144,-85.56651683813497,12,24.447576239467136,2.992268238680238,2.7302534092886948
24-06-2021,0.6797619623590885,0.46770601336302897,-16,-12.223788119733568,-111,27.183114798803835,28,0.0,2.9927391498460887,2.730028669063987
25-06-2021,0.9223694180972538,0.4743707998418764,-22,-12.223788119733568,-134,161.64478411587308,56,0.0,2.9935267667829373,2.7298039658351207
26-06-2021,0.9922041105598866,0.46954655218674535,-8,0.0,-114,-24.447576239467136,40,36.6713643592007,2.9938770893871665,2.7302654784019564
27-06-2021,1.2036108324974926,0.5146836209506509,-4,0.0,-24,0.0,14,12.223788119733568,2.9936574536485905,2.7302245640269636
28-06-2021,0.9752418599812753,0.7148530579825259,-5,0.0,-21,-12.223788119733568,28,0.0,2.994042911327486,2.730096183460959
29-06-2021,0.7257718572107636,0.5091509563781478,-19,-36.6713643592007,-61,350.47268303055,42,36.6713643592007,2.9945531167963058,2.730557560341443
30-06-2021,0.7817744764709704,0.368111064366849,-23,-12.223788119733568,-87,39.406902918537405,24,0.0,2.9945710107891976,2.7302238007818103
01-07-2021,0.9311699863758685,0.5239991616013414,-18,-12.223788119733568,-56,137.19720787640594,21,12.223788119733568,2.9944460977640754,2.7301059044180898
02-07-2021,0.9229762957400163,0.7699597251836058,-16,-12.223788119733568,-61,112.74963163693882,28,24.447576239467136,2.994545218184233,2.7302102059760065
03-07-2021,1.046121222830889,0.5022359821121432,-9,0.0,-68,-36.6713643592007,22,12.223788119733568,2.994408694781081,2.7300217809638605
04-07-2021,1.1650334422149635,0.5370569280343717,-7,0.0,-28,-24.447576239467136,12,0.0,2.9941240588021016,2.7296818542760084
05-07-2021,1.3816172193135543,1.783479349186483,-6,-12.223788119733568,-26,137.19720787640594,31,0.0,2.994514044641431,2.7293933037192946
06-07-2021,0.9067537520844914,0.577634011090573,-4,0.0,-64,-12.223788119733568,24,0.0,2.994439942373492,2.7287715243919624
07-07-2021,1.1117724347816322,1.018555869302138,-7,24.447576239467136,-40,-262.1706276330783,14,0.0,2.9940591422678593,2.72825892982934
08-07-2021,1.4900834770930058,1.1702568351284175,0,0.0,-30,24.447576239467136,13,0.0,2.9933877886763978,2.72730473563758
09-07-2021,1.5699982948040243,0.9569377990430622,-11,0.0,-41,12.223788119733568,25,12.223788119733568,2.9930015080270755,2.7268609887569784
10-07-2021,1.649882151274909,1.3583184612333927,-8,0.0,-17,-24.447576239467136,12,0.0,2.9923054133776437,2.7258566978193146
11-07-2021,1.9568451239897557,1.114522915955874,0,24.447576239467136,-5,-274.3944157528119,7,12.223788119733568,2.9914948132595507,2.7252921463463826
12-07-2021,2.3213804259908333,2.202225905754203,-3,-12.223788119733568,12,124.97341975667237,13,12.223788119733568,2.991178005146339,2.7250409740931185
13-07-2021,1.5429780053397442,2.057733567388336,-1,12.223788119733568,-19,-88.30205539747168,20,12.223788119733568,2.990575130221099,2.7236533463934967
14-07-2021,1.9330328143146789,1.8494558185554457,-6,0.0,-25,0.0,23,12.223788119733568,2.9896072028786818,2.722222742644097
