Data,Positivi su totale tamponi molecolari in Italia,Positivi su totale tamponi molecolari in Veneto,ingressiTerapiaIntensivaInItalia,ingressiTerapiaIntensivaInVeneto,ingressi non terapia intensiva in Italia,ingressi non terapia intensiva in Veneto,Morti media regionale,Morti Veneto,Letalita italiana,Letalita Veneta
11-04-2020,8.291967708314932,3.3979631805718764,-5.523809523809524,-6,-9.945578231292517,-56,29.476190476190474,38,12.785100248898345,6.035735037768739
12-04-2020,8.758561643835616,4.103585657370518,-1.8095238095238095,-2,-15.689342403628117,-37,20.523809523809526,25,12.726156443659946,6.080841088300064
13-04-2020,8.587302884222566,3.7540453074433655,-3.9523809523809526,-4,4.5147392290249435,-1,26.952380952380953,26,12.829434037964843,6.18903936565855
14-04-2020,11.098248627656,3.1201516979831063,-3.5238095238095237,-12,-3.90702947845805,0,28.666666666666668,24,12.965265127270937,6.277716186252771
15-04-2020,6.100880704563651,2.5716581837664076,-5.095238095238095,-14,-22.45124716553288,-25,27.523809523809526,34,13.105870243104961,6.427789934354486
16-04-2020,6.206659125559435,4.460694698354661,-6.809523809523809,-10,-42.281179138321995,-14,25.0,41,13.12292457130004,6.544362908605737
17-04-2020,5.316185982801918,3.1545223034584735,-5.904761904761905,-12,-58.29478458049886,-29,27.38095238095238,45,13.19055406706334,6.67360478730324
18-04-2020,5.655731065208586,2.9980201753558973,-3.761904761904762,-7,-40.57596371882086,-72,22.952380952380953,33,13.202785277817252,6.74866173846546
19-04-2020,6.00891378086298,2.8696268304204064,-4.666666666666667,-6,-3.249433106575964,-23,20.61904761904762,28,13.219945019332632,6.821462190147474
20-04-2020,5.438372345298074,3.8300418910831837,-2.9523809523809526,-4,-8.777777777777779,9,21.61904761904762,25,13.305890921932594,6.895268803869287
21-04-2020,5.235391167555538,3.8159526105524177,-4.857142857142857,-3,-41.47845804988662,-43,25.428571428571427,42,13.398783411340693,7.034869544013655
22-04-2020,5.340644363797721,3.5254380409541906,-4.142857142857143,-14,-19.578231292517007,-25,20.80952380952381,27,13.39102211640607,7.055801170988171
23-04-2020,3.969516037084821,1.3577668059248007,-5.571428571428571,-23,-49.85034013605442,-16,22.095238095238095,25,13.448753243882026,7.144126532788342
24-04-2020,4.837702371611126,3.945130937535427,-4.476190476190476,-10,-42.44897959183673,-30,20.0,38,13.455858731359523,7.220384235881363
25-04-2020,3.6046920641717772,1.6069834341831168,-3.380952380952381,-1,-28.643990929705215,-54,19.761904761904763,44,13.505945707982043,7.406129607268127
26-04-2020,4.655821780591394,0.8525149190110827,-4.428571428571429,-5,-11.934240362811792,-8,12.380952380952381,27,13.478689768559505,7.526758628584512
27-04-2020,5.433865575102335,2.9459901800327333,-2.5238095238095237,-1,-50.83673469387755,2,15.857142857142858,29,13.528137442707132,7.6454860913590075
28-04-2020,3.6509987428411788,1.5748992796972288,-4.428571428571429,-3,-34.30839002267574,-32,18.19047619047619,64,13.577330587330339,7.951208493336345
29-04-2020,3.2682093784761936,1.2396694214876034,-3.238095238095238,-6,-27.45578231292517,-25,15.380952380952381,29,13.596868230913941,8.0617110799439
30-04-2020,2.7346032488021503,1.166709878143635,-4.809523809523809,0,-55.17913832199547,-30,13.571428571428571,22,13.611696509833887,8.123608017817372
01-05-2020,2.647962483829237,1.0429262394195888,-5.523809523809524,-4,-32.91383219954648,-35,12.80952380952381,20,13.612434194033593,8.172173720853133
02-05-2020,3.4288601746914025,1.4790468364831553,-1.8571428571428572,-2,-11.689342403628117,-7,22.571428571428573,23,13.71531758770924,8.241878841088674
03-05-2020,3.091131634583287,1.3012181616832779,-1.8095238095238095,-5,-7.197278911564625,-15,8.285714285714286,14,13.707484445963068,8.276012665138115
04-05-2020,3.2446653025431162,1.007695126419934,-1.0476190476190477,-2,-20.913832199546487,0,9.285714285714286,12,13.720522039464372,8.316551461383552
05-05-2020,1.945243653077104,0.3976961053208996,-2.4761904761904763,-3,-28.759637188208618,-29,11.238095238095237,17,13.762070859525005,8.395826540593413
06-05-2020,2.2470161679348926,0.8696634289586628,-4.476190476190476,-8,-28.215419501133788,-24,17.571428571428573,23,13.841469385471214,8.485307646517668
07-05-2020,1.9912164755042,0.7111281952719585,-1.0476190476190477,-3,-29.16780045351474,-30,13.047619047619047,21,13.878568318060948,8.564652616827468
08-05-2020,2.080752646021168,0.6053832541678309,-6.809523809523809,-8,-32.378684807256235,-41,11.571428571428571,38,13.905656467988122,8.738854871629606
09-05-2020,1.5656850414190917,0.47469771607702643,-6.380952380952381,-39,-44.24716553287982,-396,9.238095238095237,16,13.92554107794088,8.799742916822881
10-05-2020,1.5519176438716669,0.6884449244060475,-0.3333333333333333,-3,-10.315192743764172,-27,7.857142857142857,14,13.94987903409869,8.85055015489798
11-05-2020,1.8262150220913107,0.2976656744477518,-1.3333333333333333,1,-5.07936507936508,-8,8.523809523809524,9,13.98409564449944,8.889600341497252
12-05-2020,2.0924436219273765,0.49492998551424433,-2.238095238095238,-5,-34.269841269841265,-7,8.19047619047619,20,13.973220743526689,8.976679799808327
13-05-2020,1.43288206154293,0.34578918014500837,-2.8095238095238093,-3,-35.70294784580499,-29,9.285714285714286,26,14.005150740193782,9.10009036304683
14-05-2020,1.3801547108909789,0.2823363331568731,-1.8095238095238095,-4,-35.91383219954648,-22,12.476190476190476,31,14.060314842041095,9.249137702308305
15-05-2020,1.1572987561605257,0.43345483203625257,-2.238095238095238,-2,-33.6281179138322,-31,11.523809523809524,19,14.118855662505304,9.328180422468103
16-05-2020,1.2648347041732317,0.3143640174109302,-1.5714285714285714,-4,-20.131519274376416,-21,7.285714285714286,21,14.131962982737141,9.419907016060861
17-05-2020,1.1231094324553668,0.1362255056062035,-0.6190476190476191,2,-4.782312925170068,-17,6.904761904761905,11,14.15396899327966,9.471516815374056
18-05-2020,1.2388067900895456,0.1399036219493238,-0.6190476190476191,0,-5.541950113378685,-10,4.714285714285714,9,14.169536846019673,9.514511873350923
19-05-2020,1.287247854586909,0.43603302718248443,-1.5714285714285714,-4,-11.82766439909297,-4,7.714285714285714,17,14.190181694670025,9.58046007264305
20-05-2020,0.9896569685244437,0.2538852131097092,-1.9047619047619047,-2,-19.306122448979593,-4,7.666666666666667,12,14.219489453035662,9.626904887020494
21-05-2020,0.8956598166827104,0.06794055201698514,-1.7142857142857142,-1,-18.528344671201815,-18,7.428571428571429,9,14.247870670070085,9.670133417375775
22-05-2020,0.8649509153621651,0.18485915492957747,-2.142857142857143,-3,-16.918367346938776,-22,6.190476190476191,13,14.26409747308207,9.72768770659531
23-05-2020,0.9239055379091285,0.07751337105650724,-1.0952380952380953,2,-13.469387755102039,-10,5.666666666666667,11,14.274376763311777,9.780271645078399
24-05-2020,0.9512037833190026,0.17215189873417722,-0.9047619047619048,-3,-4.757369614512472,-20,2.380952380952381,4,14.263153773199106,9.792518076076705
25-05-2020,0.8512811781731506,0.14725568942436412,-0.5714285714285714,-1,-20.909297052154194,-6,4.380952380952381,9,14.284534971628187,9.83400534115306
26-05-2020,0.688351770295107,0.0662635633231177,-0.9523809523809523,1,-13.687074829931973,-2,3.7142857142857144,8,14.293769382576825,9.871761319026433
27-05-2020,0.8674469728477214,0.05540549899577533,-0.7619047619047619,-2,-9.66893424036281,-9,5.571428571428571,9,14.308273376626186,9.914717731387015
28-05-2020,0.7813632350809693,0.07775545908118967,-0.7619047619047619,0,-17.392290249433106,-20,3.3333333333333335,3,14.301865948595792,9.924183006535948
29-05-2020,0.7153254314826367,0.06963249516441006,-0.6666666666666666,-2,-14.201814058956916,-11,4.142857142857143,8,14.307550549412698,9.961325389359256
30-05-2020,0.5999250093738283,0.07945967421533572,-1.1904761904761905,0,-20.873015873015873,-17,5.285714285714286,10,14.329677130969982,10.007312232320066
31-05-2020,0.6559739827783732,0.06238951856088177,-0.7142857142857143,-1,-14.609977324263038,-8,3.5714285714285716,2,14.340032357876396,10.014619883040936
01-06-2020,0.5669873224182965,0.032435939020434644,-0.5238095238095238,0,-14.204081632653061,-2,2.857142857142857,0,14.354815885281543,10.013574188159131
02-06-2020,0.6096742652274775,0.05581525151747715,-0.7619047619047619,-1,-9.45124716553288,-7,2.619047619047619,3,14.358820632507548,10.025049577288383
03-06-2020,0.8606128850639427,0.041788549937317176,-2.619047619047619,-3,-10.868480725623582,3,3.380952380952381,0,14.369472621837527,10.024003339595074
04-06-2020,0.3543330730887034,0.03502013657853266,-0.7142857142857143,0,-11.970521541950113,-9,4.190476190476191,13,14.396208757633122,10.089732888146912
05-06-2020,0.796579934797318,0.08540925266903915,-1.0476190476190477,0,-10.63265306122449,-1,4.0476190476190474,4,14.40065492408253,10.107437154480024
06-06-2020,0.37249086017796784,0.038778477944740666,-1.0952380952380953,0,-15.283446712018142,-14,3.4285714285714284,11,14.414759732709827,10.160567198415182
07-06-2020,0.39815675653825944,0.008565310492505354,-0.2857142857142857,-1,-6.804988662131519,-1,2.5238095238095237,5,14.425229150886391,10.186102278058698
08-06-2020,1.0327530244910004,0.09002925950934054,-0.19047619047619047,0,-6.605442176870748,1,3.0952380952380953,1,14.435688844685862,10.189190597800595
09-06-2020,0.5145173899605476,0.03375527426160337,-0.9523809523809523,-1,-7.990929705215419,-5,3.761904761904762,6,14.451882951761965,10.218331509561773
10-06-2020,0.3221741973556197,0.026742734890354787,-0.6666666666666666,0,-13.049886621315192,-11,3.380952380952381,0,14.469615673366897,10.216734396165469
11-06-2020,0.6066717889614547,0.07013606396409033,-0.6190476190476191,0,-9.587301587301587,-14,2.5238095238095237,3,14.46883654750108,10.229699463513725
12-06-2020,0.23081280090625886,0.0,-0.42857142857142855,0,-11.732426303854876,-3,2.6666666666666665,3,14.482554325977022,10.245325277358196
13-06-2020,0.6954773869346733,0.429042904290429,-0.3333333333333333,1,-7.2653061224489806,-8,3.7142857142857144,10,14.494339766153534,10.290443472829482
14-06-2020,0.5979443451801794,0.04912280701754386,-0.5238095238095238,0,-7.7936507936507935,-1,2.0952380952380953,1,14.492233816759427,10.291898641968885
15-06-2020,1.0780232682249973,0.022104332449160036,-0.09523809523809523,0,-5.070294784580499,-2,1.2380952380952381,0,14.484807619368706,10.291363163371487
16-06-2020,0.44793310865577407,0.010955302366345312,-1.4285714285714286,0,-10.37641723356009,-2,1.619047619047619,4,14.486315789473684,10.31163831226263
17-06-2020,0.4234179740286483,0.035707909301910375,-0.6666666666666666,0,-9.551020408163266,1,2.0476190476190474,5,14.484417309988732,10.335500650195058
18-06-2020,0.5726175327578499,0.0754503442421956,0.23809523809523808,0,-11.444444444444445,-4,3.142857142857143,7,14.491999042656376,10.36759735870639
19-06-2020,0.43621070193427297,0.018641066268990585,-0.3333333333333333,0,-11.53514739229025,-3,2.238095238095238,4,14.520757443983682,10.387314790746036
20-06-2020,0.4787836701874931,0.02478519497686715,-0.42857142857142855,0,-7.936507936507936,-3,2.3333333333333335,4,14.525233448746196,10.40648716082753
21-06-2020,0.5524725613515846,0.11503697617091208,-0.19047619047619047,0,-7.789115646258504,1,1.1428571428571428,0,14.521654178843518,10.402702000519616
22-06-2020,0.7524506419991717,0.03562522265764161,-1.0,0,-14.133786848072562,1,1.0952380952380953,1,14.517845174262735,10.406816646750142
23-06-2020,0.30134617759664073,0.05222841225626741,-0.5714285714285714,0,-9.333333333333334,1,0.8571428571428571,1,14.518512935817077,10.410389610389611
24-06-2020,0.356700334171892,0.03249214773096502,-0.38095238095238093,0,-11.92517006802721,-4,-1.4761904761904763,0,14.470573493170711,10.408767464810678
25-06-2020,0.5279962897558017,0.03518958388317058,-0.19047619047619047,0,-4.696145124716553,3,1.619047619047619,2,14.466888605208046,10.416991223970504
26-06-2020,0.49082777440873254,0.06568575932737783,0.09523809523809523,0,-7.467120181405895,-13,1.4285714285714286,1,14.46401706944045,10.41947876648323
27-06-2020,0.2852439243044123,0.009554748710108925,-0.38095238095238093,0,-4.956916099773243,2,0.38095238095238093,0,14.456807808908286,10.418397009966778
28-06-2020,0.4659133508273978,0.16684362202335812,0.047619047619047616,0,-4.696145124716553,-2,1.0476190476190477,1,14.455494985643544,10.417639429312581
29-06-2020,0.4629289440811228,0.061715696358773914,-0.09523809523809523,0,-2.0022675736961455,1,0.2857142857142857,0,14.450415079272656,10.416018259155514
30-06-2020,0.2941602966461583,0.09307737056428156,-0.14285714285714285,-1,-1.5668934240362813,4,1.0952380952380953,4,14.451446100640956,10.432438037954993
01-07-2020,0.33775241122710686,0.022510692578975013,-0.2857142857142857,0,-3.3741496598639458,-4,1.0,10,14.449244060475163,10.482658510031625
02-07-2020,0.3775144150404748,0.1691904238220117,-0.23809523809523808,0,-3.1768707482993195,3,1.4285714285714286,0,14.449641228248554,10.47180071469263
03-07-2020,0.4451453209837113,0.05023106288929074,-0.14285714285714285,0,-0.4648526077097506,-1,0.7142857142857143,1,14.442500331696962,10.474267370819096
04-07-2020,0.45182749802926303,0.03430531732418525,-0.38095238095238093,1,-1.1360544217687074,-3,1.0,0,14.437140407341593,10.472098560927632
05-07-2020,0.5125193529443169,0.14272970561998216,0.14285714285714285,1,0.39909297052154197,0,0.3333333333333333,0,14.428564924610221,10.467763634482045
06-07-2020,0.9383740864386899,0.029394473838918283,-0.09523809523809523,0,-0.05442176870748299,0,0.38095238095238093,1,14.419462490540445,10.472396129766647
07-07-2020,0.3193040098105,0.1485884101040119,-0.09523809523809523,0,-0.3764172335600907,1,1.4285714285714286,10,14.423696870505381,10.516519311307585
08-07-2020,0.3826100747378229,0.07568385771434749,0.047619047619047616,1,-1.9002267573696145,0,0.7142857142857143,0,14.418395285547328,10.512714492454
09-07-2020,0.4357588674075202,0.12072920439454304,-0.09523809523809523,-1,-1.4308390022675737,0,0.5714285714285714,3,14.410615481736073,10.522781279057753
10-07-2020,0.5755635726649011,0.13179966450994487,-0.19047619047619047,1,-1.471655328798186,-3,0.5714285714285714,2,14.399169136041609,10.527130982497805
11-07-2020,0.40930961659881127,0.08864462370357237,0.09523809523809523,0,-0.7528344671201814,6,0.3333333333333333,0,14.39090381217904,10.52169874606533
12-07-2020,0.6116207951070336,0.28429282160625446,0.047619047619047616,0,-2.3378684807256236,0,0.42857142857142855,0,14.380752156865972,10.513018819283321
13-07-2020,0.7061379684953829,0.13395847287340926,-0.14285714285714285,0,-0.5260770975056689,2,0.6190476190476191,0,14.376104921267936,10.509767537755787
14-07-2020,0.27229082570998636,0.279576221306651,-0.23809523809523808,-1,0.19727891156462588,7,0.8095238095238095,2,14.376356104937866,10.509783728115345
15-07-2020,0.33643625255423226,0.2961082910321489,-0.14285714285714285,0,0.8208616780045351,1,0.6190476190476191,2,14.372130460851068,10.508718687310324
16-07-2020,0.4560596446700508,0.3265030398558883,-0.19047619047619047,0,-2.421768707482993,1,0.9523809523809523,4,14.366773886500148,10.51361068310221
17-07-2020,0.4589595603443182,0.5931837791199309,-0.14285714285714285,0,0.8662131519274376,2,0.5238095238095238,0,14.357679522230466,10.483994878361075
18-07-2020,0.5159017921889568,0.37231712658782307,0.0,0,-0.6598639455782314,0,0.6666666666666666,2,14.34877321715203,10.475995705301907
19-07-2020,0.6164672765657987,0.7778317938745746,-0.047619047619047616,0,-0.7142857142857143,0,0.14285714285714285,1,14.337203498694944,10.455449584332126
20-07-2020,0.7834082381561044,0.6864988558352403,-0.09523809523809523,0,0.0022675736961451248,2,0.6190476190476191,0,14.331382039374715,10.43310092116647
21-07-2020,0.2992345163535143,0.30864197530864196,0.09523809523809523,0,-0.5192743764172336,0,0.7142857142857143,3,14.330015689350853,10.436683442631285
22-07-2020,0.5717993430390527,0.4437869822485207,-0.047619047619047616,0,-0.4331065759637188,0,0.42857142857142855,4,14.31731365699174,10.437915461511139
23-07-2020,0.5073701314851354,0.21036527060623447,0.047619047619047616,0,-0.47392290249433106,-7,0.47619047619047616,5,14.303532269766608,10.451619443458867
24-07-2020,0.4724940938238272,0.2425222312045271,-0.14285714285714285,0,-0.14512471655328799,2,0.23809523809523808,1,14.290891322936602,10.440811781972771
25-07-2020,0.5322134272609395,0.3318702494379617,-0.23809523809523808,-1,0.6258503401360545,0,0.23809523809523808,1,14.276998665929131,10.429509853461344
26-07-2020,0.6292256822780438,0.2744474938610429,0.14285714285714285,0,0.34467120181405897,1,0.23809523809523808,0,14.264295988103267,10.41950628502196
27-07-2020,0.6653359946773121,0.3325020781379884,0.047619047619047616,-1,0.2789115646258503,0,0.23809523809523808,0,14.256595990027854,10.41109709962169
28-07-2020,0.44010795100685074,0.2668148971650917,-0.23809523809523808,0,0.18820861678004536,2,0.5238095238095238,5,14.249375223134594,10.42369892689808
29-07-2020,0.5159056017708593,0.40210627094303497,-0.09523809523809523,0,-0.9410430839002268,-2,0.2857142857142857,4,14.235176840535546,10.42179880347896
30-07-2020,0.6240098289631091,0.9041007426541815,0.42857142857142855,3,1.2426303854875282,0,0.14285714285714285,0,14.214389176154524,10.363445483177523
31-07-2020,0.6218823838277763,0.8323255317635342,-0.2857142857142857,0,-1.8299319727891157,2,0.42857142857142855,1,14.196261568977567,10.308151093439363
01-08-2020,0.488548101286786,0.30092895459897945,0.09523809523809523,1,-0.4149659863945578,-5,0.23809523809523808,1,14.181380935472417,10.289596350292571
02-08-2020,0.5523585014675634,0.6950880444856349,-0.047619047619047616,0,0.09070294784580499,-1,0.38095238095238093,0,14.171000120933607,10.266686457869477
03-08-2020,0.6615077383924114,0.7170795306388527,-0.047619047619047616,0,1.1927437641723355,-2,0.5714285714285714,1,14.166757308775365,10.260465576039143
04-08-2020,0.4339088334703572,0.27932960893854747,0.0,1,1.2879818594104309,7,0.23809523809523808,1,14.157934779545847,10.255270824075446
05-08-2020,0.6802359568475315,0.43400021170742037,0.0,1,0.14285714285714285,1,0.47619047619047616,0,14.140102812265125,10.23455208435991
06-08-2020,0.6851533073134151,0.6168900233992768,0.047619047619047616,0,-0.047619047619047616,3,0.2857142857142857,0,14.119757307266337,10.205385220125786
07-08-2020,0.9324954388810055,1.1094943615860313,0.0,0,0.8072562358276644,-5,0.14285714285714285,1,14.089751597559218,10.119308497686877
08-08-2020,0.65105632481519,0.4445698962670242,0.047619047619047616,0,-0.3333333333333333,-2,0.6190476190476191,5,14.075400934814857,10.112632294397514
09-08-2020,1.2301724366979303,1.3302752293577982,0.09523809523809523,0,-0.2879818594104308,-1,0.09523809523809523,0,14.050190369004573,10.08423702556158
10-08-2020,0.9798728813559322,1.2422360248447204,0.047619047619047616,0,0.8049886621315193,1,0.19047619047619047,0,14.037276985946377,10.074482491777907
11-08-2020,1.013729639289405,0.9391706400809131,0.14285714285714285,0,1.1882086167800454,4,0.2857142857142857,2,14.016645637386214,10.05255291451714
12-08-2020,0.9134414523908998,0.6096941367747181,0.19047619047619047,0,-0.8639455782312925,0,0.47619047619047616,7,13.994112342231032,10.057208788039036
13-08-2020,1.0217238415253576,0.834575260804769,0.09523809523809523,0,0.4195011337868481,-3,0.2857142857142857,2,13.96753027930303,10.026334689968877
14-08-2020,1.2285170044731717,1.4692272096251735,0.047619047619047616,0,-0.6712018140589568,3,0.14285714285714285,1,13.937003825022051,9.970493051589568
15-08-2020,1.1840445757957947,1.019367991845056,-0.047619047619047616,-2,-0.3832199546485261,5,7.523809523809524,1,13.964756666324703,9.91860685216733
16-08-2020,1.3013828891243513,0.8968609865470852,0.047619047619047616,0,1.145124716553288,-3,0.19047619047619047,0,13.94009806431286,9.882131070249882
17-08-2020,1.043500945672732,0.5370067709549381,0.09523809523809523,0,1.1882086167800454,2,0.19047619047619047,0,13.924125317127855,9.860745201354911
18-08-2020,0.7466281310211946,0.6847751654873316,0.0,2,1.5668934240362813,5,0.23809523809523808,2,13.904161234075307,9.842371927190843
19-08-2020,0.90301708980941,0.41447137337548295,0.38095238095238093,0,1.4761904761904763,-3,0.3333333333333333,1,13.871935693635958,9.819883040935672
20-08-2020,1.0911391751246093,1.1960282834361367,0.09523809523809523,1,0.8866213151927438,-4,0.2857142857142857,1,13.828782045775775,9.752020061298412
21-08-2020,1.315350852825157,0.9263695895224405,0.047619047619047616,-1,1.7573696145124718,7,0.42857142857142855,2,13.781339349969851,9.709006928406467
22-08-2020,1.3788397662023328,1.152239665850497,-0.23809523809523808,-2,-0.0022675736961451248,2,0.14285714285714285,2,13.725323085505314,9.64695093993581
23-08-2020,1.796024995918125,1.3689577039274925,0.23809523809523808,0,2.487528344671202,-1,0.3333333333333333,0,13.664038250207254,9.583238442268277
24-08-2020,2.075619636712114,1.2251795521757498,-0.19047619047619047,0,3.3219954648526078,0,0.19047619047619047,0,13.61554833306441,9.532871188437316
25-08-2020,1.2136962441768844,0.9045302523563393,0.047619047619047616,1,0.6757369614512472,3,0.19047619047619047,3,13.571412162006938,9.495268138801261
26-08-2020,1.4615787616675042,0.9129300707986585,0.14285714285714285,1,-0.0022675736961451248,0,0.6190476190476191,9,13.505751504532643,9.47307158526212
27-08-2020,1.5006806772738874,0.8474032227001348,-0.09523809523809523,-1,3.5170068027210886,12,0.23809523809523808,1,13.43555004944137,9.421870132182118
28-08-2020,1.506207180755164,0.9051290646999665,0.3333333333333333,1,2.5759637188208617,-8,0.42857142857142855,2,13.36503283611332,9.37444700053088
29-08-2020,1.4569964079589943,0.8652799266517678,0.23809523809523808,0,-0.25396825396825395,4,0.047619047619047616,1,13.293086455838983,9.31663370687761
30-08-2020,1.7791275106552142,1.5170494084899095,0.3333333333333333,1,4.27437641723356,-2,0.19047619047619047,0,13.226927350140556,9.27221833449965
31-08-2020,1.70204039782631,0.9764158029142256,0.38095238095238093,1,2.126984126984127,-1,0.2857142857142857,0,13.180220939475658,9.245933097823716
01-09-2020,1.2066625539790252,1.470142467414368,0.6190476190476191,1,4.981859410430839,18,0.38095238095238093,2,13.135619880898187,9.21566924346391
02-09-2020,1.287891296535514,0.9152675613453871,0.09523809523809523,0,2.7800453514739227,1,0.2857142857142857,1,13.073679170579894,9.15520289792574
